DEPTH(ft),AZM(deg),BIT(in),DIFP(psi),EW(ft),Gamma(gapi),INC(deg),NS(ft),ROP(ft / min),RPM(rpm),SPP(psi),TPO(gal / min),TVD(ft),WOB(klbs),MSE1(ksi)
0,,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,,
1,,,0.18,,,,,0,0.6,0.17,1,,-20.8,
1.5,,,86.72,,,,,0,0.6,84.34,232,,-22.6,
2,,,85.36,,,,,0,0.6,85.41,232,,-22.5,
2.5,,,87.864,,,,,0,0.6,88.818,232,,-22.42,
3,,,90.368,,,,,0,0.6,92.226,232,,-22.34,
3.5,,,92.872,,,,,0,0.6,95.634,232,,-22.26,
4,,,95.376,,,,,0,0.6,99.042,232,,-22.18,
4.5,,,97.88,,,,,0,0.6,102.45,232,,-22.1,
5,,,97.88,,,,,0,0.6,102.45,232,,-22.1,
5.5,,,82.21,,,,,17.13333333,0.2,82.16,232,,-21.2,
6,,,85.36,,,,,0.52,0.2,84.57,233,,-22.1,
6.5,,,92.14,,,,,1.203333333,0.2,90.01,233,,-22.5,
7,,,92.14,,,,,1.203333333,0.2,90.01,233,,-22.5,
7.5,,,92.14,,,,,1.203333333,0.2,91.74,233,,-22.8,
8,,,92.06254902,,,,,1.203333333,0.2,91.65627451,232.9803922,,-22.7745098,
8.5,,,91.98509804,,,,,1.203333333,0.2,91.57254902,232.9607843,,-22.74901961,
9,,,91.90764706,,,,,1.203333333,0.2,91.48882353,232.9411765,,-22.72352941,
9.5,,,91.83019608,,,,,1.203333333,0.2,91.40509804,232.9215686,,-22.69803922,
10,,,91.7527451,,,,,1.203333333,0.2,91.32137255,232.9019608,,-22.67254902,
10.5,,,91.67529412,,,,,1.203333333,0.2,91.23764706,232.8823529,,-22.64705882,
11,,,91.59784314,,,,,1.203333333,0.2,91.15392157,232.8627451,,-22.62156863,
11.5,,,91.52039216,,,,,1.203333333,0.2,91.07019608,232.8431373,,-22.59607843,
12,,,91.44294118,,,,,1.203333333,0.2,90.98647059,232.8235294,,-22.57058824,
12.5,,,91.3654902,,,,,1.203333333,0.2,90.9027451,232.8039216,,-22.54509804,
13,,,91.28803922,,,,,1.203333333,0.2,90.81901961,232.7843137,,-22.51960784,
13.5,,,91.21058824,,,,,1.203333333,0.2,90.73529412,232.7647059,,-22.49411765,
14,,,91.13313725,,,,,1.203333333,0.2,90.65156863,232.745098,,-22.46862745,
14.5,,,91.05568627,,,,,1.203333333,0.2,90.56784314,232.7254902,,-22.44313725,
15,,,90.97823529,,,,,1.203333333,0.2,90.48411765,232.7058824,,-22.41764706,
15.5,,,90.90078431,,,,,1.203333333,0.2,90.40039216,232.6862745,,-22.39215686,
16,,,90.82333333,,,,,1.203333333,0.2,90.31666667,232.6666667,,-22.36666667,
16.5,,,90.74588235,,,,,1.203333333,0.2,90.23294118,232.6470588,,-22.34117647,
17,,,90.66843137,,,,,1.203333333,0.2,90.14921569,232.627451,,-22.31568627,
17.5,,,90.59098039,,,,,1.203333333,0.2,90.0654902,232.6078431,,-22.29019608,
18,,,90.51352941,,,,,1.203333333,0.2,89.98176471,232.5882353,,-22.26470588,
18.5,,,90.43607843,,,,,1.203333333,0.2,89.89803922,232.5686275,,-22.23921569,
19,,,90.35862745,,,,,1.203333333,0.2,89.81431373,232.5490196,,-22.21372549,
19.5,,,90.28117647,,,,,1.203333333,0.2,89.73058824,232.5294118,,-22.18823529,
20,,,90.20372549,,,,,1.203333333,0.2,89.64686275,232.5098039,,-22.1627451,
20.5,,,90.12627451,,,,,1.203333333,0.2,89.56313725,232.4901961,,-22.1372549,
21,,,90.04882353,,,,,1.203333333,0.2,89.47941176,232.4705882,,-22.11176471,
21.5,,,89.97137255,,,,,1.203333333,0.2,89.39568627,232.4509804,,-22.08627451,
22,,,89.89392157,,,,,1.203333333,0.2,89.31196078,232.4313725,,-22.06078431,
22.5,,,89.81647059,,,,,1.203333333,0.2,89.22823529,232.4117647,,-22.03529412,
23,,,89.73901961,,,,,1.203333333,0.2,89.1445098,232.3921569,,-22.00980392,
23.5,,,89.66156863,,,,,1.203333333,0.2,89.06078431,232.372549,,-21.98431373,
24,,,89.58411765,,,,,1.203333333,0.2,88.97705882,232.3529412,,-21.95882353,
24.5,,,89.50666667,,,,,1.203333333,0.2,88.89333333,232.3333333,,-21.93333333,
25,,,89.42921569,,,,,1.203333333,0.2,88.80960784,232.3137255,,-21.90784314,
25.5,,,89.35176471,,,,,1.203333333,0.2,88.72588235,232.2941176,,-21.88235294,
26,,,89.27431373,,,,,1.203333333,0.2,88.64215686,232.2745098,,-21.85686275,
26.5,,,89.19686275,,,,,1.203333333,0.2,88.55843137,232.254902,,-21.83137255,
27,,,89.11941176,,,,,1.203333333,0.2,88.47470588,232.2352941,,-21.80588235,
27.5,,,89.04196078,,,,,1.203333333,0.2,88.39098039,232.2156863,,-21.78039216,
28,,,88.9645098,,,,,1.203333333,0.2,88.3072549,232.1960784,,-21.75490196,
28.5,,,88.88705882,,,,,1.203333333,0.2,88.22352941,232.1764706,,-21.72941176,
29,,,88.80960784,,,,,1.203333333,0.2,88.13980392,232.1568627,,-21.70392157,
29.5,,,88.73215686,,,,,1.203333333,0.2,88.05607843,232.1372549,,-21.67843137,
30,,,88.65470588,,,,,1.203333333,0.2,87.97235294,232.1176471,,-21.65294118,
30.5,,,88.5772549,,,,,1.203333333,0.2,87.88862745,232.0980392,,-21.62745098,
31,,,88.49980392,,,,,1.203333333,0.2,87.80490196,232.0784314,,-21.60196078,
31.5,,,88.42235294,,,,,1.203333333,0.2,87.72117647,232.0588235,,-21.57647059,
32,,,88.34490196,,,,,1.203333333,0.2,87.63745098,232.0392157,,-21.55098039,
32.5,,,88.26745098,,,,,1.203333333,0.2,87.55372549,232.0196078,,-21.5254902,
33,,,88.19,,,,,1.203333333,0.2,87.47,232,,-21.5,
33.5,,,76.6,,,,,1.35,0.2,76.49,232,,-21.7,
34,,,76.6,,,,,50.035,0.2,76.49,232,,-21.7,
34.5,,,82.38,,,,,50.05166667,0.2,82.83,232,,-21.5,
35,,,82.38,,,,,55.79166667,0.2,82.83,232,,-21.5,
35.5,,,83.11,,,,,55.775,0.2,83.96,232,,-21.9,
36,,,83.11,,,,,50.30166667,0.2,83.96,232,,-21.9,
36.5,,,78.92,,,,,50.32166667,0.2,79.41,232,,-22.2,
37,,,97.57,,,,,57.09333333,0.2,99.82,232,,-22.1,
37.5,,,97.57,,,,,53.88,0.2,99.82,232,,-22.1,
38,,,92.68,,,,,53.83833333,0.2,95.2,232,,-22,
38.5,,,92.68,,,,,40.27666667,0.2,95.2,232,,-22,
39,,,149.99,,,,,27.58166667,53,149.93,274,,-19.5,
39.5,,,236.65,,,,,0.176666667,87.9,235.23,330,,-20.1,
40,,,230.94,,,,,9.115,87.9,228.61,329,,-19.8,
40.5,,,236.14,,,,,26.735,88.4,236.57,330,,-19.7,
41,,,238.13,,,,,25.05333333,88.4,236.57,330,,-20.3,
41.5,,,239.67,,,,,22.015,88.4,241.44,329,,-19.9,
42,,,248.14,,,,,21.415,88.4,251.44,330,,-20.3,
42.5,,,231.52,,,,,19.89666667,88.1,230.62,330,,-20.6,
43,,,235.9,,,,,11.28833333,86.3,235.89,330,,-19.5,
43.5,,,234.75,,,,,1.828333333,88.3,233.93,330,,-20,
44,,,234.53,,,,,5.79,88.3,234.5,330,,-20.4,
44.5,,,234.26,,,,,13.08666667,88.3,235.07,330,,-20.2,
45,,,244.36,,,,,14.58833333,87.5,247.79,331,,-20.3,
45.5,,,235.42,,,,,15.085,87.5,236.25,331,,-20.1,
46,,,239.9,,,,,15.42,87.5,239.54,331,,-19.7,
46.5,,,232.97,,,,,15.65166667,87.5,231.85,331,,-19.4,
47,,,232.79,,,,,13.42166667,87.5,233.63,332,,-20,
47.5,,,237.3,,,,,10.65166667,86.9,237.48,331,,-19.7,
48,,,238.5,,,,,7.875,85.9,239.29,331,,-19.4,
48.5,,,235.38,,,,,7.246666667,85.8,235.79,332,,-16.9,
49,,,234.99,,,,,3.146666667,85.2,235.13,332,,-14.8,
49.5,,,235.5,,,,,1.725,84.4,235.19,332,,-12.8,
50,,,235.35,,,,,1.785,84.5,234.6,332,,-13.4,
50.5,,,233.94,,,,,1.853333333,85.3,233.52,332,,-14.9,
51,,,237.79,,,,,1.351666667,86.5,237.7,333,,-17.2,
51.5,,,238.93,,,,,0.816666667,84.9,238.99,334,,-14.7,
52,,,241.21,,,,,0.931666667,85.5,240.82,334,,-16.4,
52.5,,,240.02,,,,,0.983333333,86.4,240.28,335,,-17.5,
53,,,239.16,,,,,0.991666667,85.4,238.99,335,,-15.7,
53.5,,,242.7,,,,,1.106666667,85.8,242.7,336,,-15.7,
54,,,244.7,,,,,1.541666667,81.2,244.65,336,,-15.5,
54.5,,,243.32,,,,,1.9,84.6,243.17,336,,-14.2,
55,,,242.7,,,,,1.65,86,242.51,336,,-15.7,
55.5,,,243.01,,,,,1.625,85.2,242.86,337,,-15.3,
56,,,243.59,,,,,1.695,85,243.36,337,,-15.1,
56.5,,,242.11,,,,,1.213333333,85.7,241.91,337,,-16.7,
57,,,245,,,,,1.078333333,85.4,244.93,338,,-19.1,
57.5,,,247.44,,,,,0.365,85.2,247.85,339,,-18.8,
58,,,248.25,,,,,0.583333333,84.9,248.32,339,,-16.6,
58.5,,,247.68,,,,,0.653333333,85,247.61,340,,-17.8,
59,,,248.62,,,,,0.603333333,84.7,248.66,340,,-16.6,
59.5,,,247.41,,,,,0.69,85.1,247.11,340,,-17.7,
60,,,248.85,,,,,0.803333333,84.9,249.03,340,,-16.8,
60.5,,,245.61,,,,,0.955,84.5,245.74,340,,-14.4,
61,,,245.93,,,,,1.241666667,84.4,246.46,340,,-14.3,
61.5,,,249.31,,,,,1.533333333,84.9,249.71,340,,-17.8,
62,,,246.72,,,,,1.391666667,85.5,246.03,339,,-17.6,
62.5,,,247.13,,,,,1.276666667,85.8,247.2,340,,-15.1,
63,,,247.49,,,,,1.251666667,85.8,247.6,340,,-15.3,
63.5,,,245.02,,,,,1.281666667,85.4,245.02,340,,-15,
64,,,245.49,,,,,1.168333333,85.5,245.42,340,,-13.9,
64.5,,,245.69,,,,,1.14,86.2,245.71,340,,-16.1,
65,,,244.49,,,,,1.26,85.7,244.64,340,,-15.3,
65.5,,,243.11,,,,,1.238333333,85.8,242.79,340,,-14.3,
66,,,245.99,,,,,1.265,85.4,246.04,340,,-15,
66.5,,,246.9,,,,,1.36,85.1,247.27,340,,-14.5,
67,,,245.75,,,,,1.466666667,84.6,245.17,340,,-12.2,
67.5,,,245.91,,,,,1.523333333,86.7,246.25,340,,-16,
68,,,244.66,,,,,1.256666667,85.4,244.83,340,,-15.1,
68.5,,,248.5,,,,,1.6,84.6,248.43,340,,-12.1,
69,,,246.07,,,,,2.09,84.9,245.6,340,,-14.6,
69.5,,,246.3,,,,,2.54,83.8,246.32,340,,-13,
70,,,248.47,,,,,3.155,84.1,248.69,340,,-12.3,
70.5,,,247.23,,,,,3.248333333,85.4,247.7,340,,-15.7,
71,,,246.95,,,,,2.656666667,85,247.6,340,,-14.5,
71.5,,,246.74,,,,,2.678333333,83.7,247.3,340,,-12.2,
72,,,247.58,,,,,2.39,85.1,247.71,340,,-15.2,
72.5,,,246.01,,,,,2.3,84.9,246.48,339,,-14.6,
73,,,246.25,,,,,1.903333333,84.4,245.96,339,,-13,
73.5,,,248.07,,,,,1.703333333,85.1,248.24,339,,-14.6,
74,,,246.83,,,,,1.823333333,84.9,246.97,339,,-15,
74.5,,,245.49,,,,,1.661666667,84.5,245.2,339,,-12.8,
75,,,246.78,,,,,1.385,85.7,247.04,339,,-15,
75.5,,,246.75,,,,,1.45,84.7,246.66,339,,-14.3,
76,,,91.09,,,,,1.915,29.5,91.02,126,,-11.3,
76.5,,,90.0125,,,,,1.917083333,22.275,89.495,152.75,,-14.275,
77,,,88.935,,,,,1.919166667,15.05,87.97,179.5,,-17.25,
77.5,,,87.8575,,,,,1.92125,7.825,86.445,206.25,,-20.225,
78,,,86.78,,,,,1.923333333,0.6,84.92,233,,-23.2,
78.5,,,82.82,,,,,4.771666667,0.4,82.99,232,,-22.6,
79,,,83.77,,,,,1.215,0.2,83.96,232,,-22.8,
79.5,,,85.82,,,,,45.7,0.2,85.57,232,,-24.1,
80,,,84.96,,,,,45.7,0.2,85.12,232,,-24.2,
80.5,,,84.835,,,,,45.7,0.2,84.857,232,,-24.16,
81,,,84.71,,,,,45.7,0.2,84.594,232,,-24.12,
81.5,,,84.585,,,,,45.7,0.2,84.331,232,,-24.08,
82,,,84.46,,,,,45.7,0.2,84.068,232,,-24.04,
82.5,,,84.335,,,,,45.7,0.2,83.805,232,,-24,
83,,,84.21,,,,,45.7,0.2,83.542,232,,-23.96,
83.5,,,84.085,,,,,45.7,0.2,83.279,232,,-23.92,
84,,,83.96,,,,,45.7,0.2,83.016,232,,-23.88,
84.5,,,83.835,,,,,45.7,0.2,82.753,232,,-23.84,
85,,,83.71,,,,,45.7,0.2,82.49,232,,-23.8,
85.5,,,83.71,,,,,45.7,0.2,82.49,232,,-23.8,
86,,,82.65,,,,,45.68833333,0.2,83.19,232,,-22.1,
86.5,,,83.84,,,,,26.19833333,4,83.02,232,,-21.8,
87,,,119.15,,,,,3.023333333,70.7,119.59,250,,-21.4,
87.5,,,219.37,,,,,1.68,83.4,220,324,,-21.5,
88,,,221.07,,,,,2.015,83.7,220.98,324,,-21.2,
88.5,,,219.11,,,,,18.60166667,83.7,218.92,324,,-21.3,
89,,,222.51,,,,,21.76833333,84.1,222.99,324,,-21.2,
89.5,,,226.98,,,,,23.63166667,84.1,227.16,324,,-21.4,
90,,,234.67,,,,,24.87666667,84.4,236.63,324,,-21.3,
90.5,,,231.3,,,,,23.44166667,84.6,231.41,324,,-21.6,
91,,,221.86,,,,,18.95833333,84.9,221.8,324,,-21.2,
91.5,,,227.07,,,,,17.505,85.1,226.14,324,,-21.6,
92,,,223.65,,,,,18.01333333,85.3,222.93,324,,-21.9,
92.5,,,223.42,,,,,19.075,85.6,224.68,324,,-21.1,
93,,,223.62,,,,,20.95833333,85.6,223.12,324,,-21.1,
93.5,,,222.63,,,,,23.19833333,85.6,220.99,324,,-21.8,
94,,,221.97,,,,,24.19833333,85.6,219.88,324,,-23,
94.5,,,224.13,,,,,22.20666667,85.6,223.36,324,,-22.4,
95,,,231.39,,,,,26.64166667,85.6,230.95,324,,-21.2,
95.5,,,217.3,,,,,26.155,85.6,216.4,324,,-20.9,
96,,,225.09,,,,,27.04,85.6,224.53,326,,-21.5,
96.5,,,224.46,,,,,26.91833333,85.6,222.79,326,,-21.8,
97,,,224.02,,,,,27.05166667,85.6,223.72,326,,-21.5,
97.5,,,222.87,,,,,27.06166667,86,223.72,326,,-21,
98,,,225.16,,,,,26.88833333,85.4,224.52,325,,-21.6,
98.5,,,220.25,,,,,27.52833333,85.9,220.57,325,,-22.5,
99,,,214.81,,,,,24.99333333,85.3,212.25,325,,-22.4,
99.5,,,231.51,,,,,28.065,84.9,233.86,325,,-21.4,
100,,,224.8,,,,,28.87333333,85.7,223.72,326,,-20.9,
100.5,,,224.8,,,,,28.71833333,85,225.28,326,,-22.1,
101,,,222.69,,,,,29.02833333,85.4,223.37,326,,-21.5,
101.5,,,236.04,,,,,28.61833333,85.4,235.28,326,,-21,
102,,,220.5,,,,,28.495,85.4,219.03,326,,-21.8,
102.5,,,216.94,,,,,27.995,84.9,214.89,326,,-22.5,
103,,,222.46,,,,,27.64,84.4,222.34,326,,-21.3,
103.5,,,231.34,,,,,27.805,85,229.57,326,,-21.4,
104,,,231.34,,,,,26.95,85,229.57,326,,-21.4,
104.5,,,228.74,,,,,26.94833333,85,231.01,326,,-21.3,
105,,,221.81,,,,,26.27333333,85,222.24,326,,-22,
105.5,,,224.47,,,,,26.02666667,85,223.36,326,,-20.9,
106,,,219.46,,,,,25.13166667,85,220.09,326,,-20.9,
106.5,,,219.73,,,,,23.725,85,220.27,326,,-22.1,
107,,,202.75,,,,,22.725,85,198.66,326,,-22.3,
107.5,,,229.22,,,,,20.72,85.5,229.19,326,,-20.7,
108,,,223.59,,,,,21.09833333,85.5,223.63,326,,-22,
108.5,,,222.27,,,,,21.45666667,85.5,221.25,326,,-21.9,
109,,,218.71,,,,,19.885,85.9,218.62,328,,-21.3,
109.5,,,222.43,,,,,19.05333333,85.9,221.16,327,,-21.8,
110,,,225.92,,,,,17.25333333,85.9,225.75,327,,-21.3,
110.5,,,220.03,,,,,15.315,85.9,219.37,327,,-21.6,
111,,,226.48,,,,,13.09333333,85.9,227.13,327,,-21.7,
111.5,,,226.92,,,,,7.575,86.3,226.98,328,,-21.6,
112,,,230.89,,,,,4.296666667,86.4,230.82,328,,-21.6,
112.5,,,234.01,,,,,5.53,86.4,236.01,328,,-22,
113,,,230.51,,,,,19.35833333,86.4,230.61,328,,-21.6,
113.5,,,225.96,,,,,27.39166667,86.4,226.63,328,,-21.8,
114,,,224.82,,,,,29.70666667,86.4,223.65,328,,-22.1,
114.5,,,221.61,,,,,46.06666667,86.4,218.99,328,,-21.4,
115,,,221.61,,,,,37.72,86.4,218.99,328,,-21.4,
115.5,,,218.92,,,,,37.70666667,86.4,216.77,328,,-21.5,
116,,,227.88,,,,,34.15833333,86.4,228.25,328,,-21.5,
116.5,,,224.22,,,,,32.84833333,85.7,227.1,328,,-21.4,
117,,,222.83,,,,,32.025,85.7,222.98,328,,-19.7,
117.5,,,227.4,,,,,8.931666667,83.3,227.14,328,,-15.7,
118,,,229.88,,,,,1.386666667,83.5,229.63,329,,-16.3,
118.5,,,230.65,,,,,1.058333333,83.3,231.05,329,,-14.6,
119,,,230.95,,,,,1.125,79.2,231.12,330,,-9.1,
119.5,,,231.19,,,,,2.085,79.6,231.15,330,,-11.1,
120,,,226.33,,,,,4.245,77.9,226.11,330,,-9,
120.5,,,228.23,,,,,7.431666667,78.1,228.25,331,,-9.3,
121,,,229.28,,,,,4.343333333,79.8,229.3,330,,-10.6,
121.5,,,233.14,,,,,3.218333333,79.5,234.1,331,,-11.1,
122,,,228.56,,,,,3.328333333,79.3,228.13,331,,-10.8,
122.5,,,235.51,,,,,3.063333333,79.6,235.53,331,,-10.1,
123,,,231.76,,,,,2.36,81.5,231.3,331,,-14.2,
123.5,,,234.42,,,,,2.335,80.4,234.32,331,,-12.8,
124,,,237.55,,,,,3.38,65.6,237.84,332,,-17.8,
124.5,,,245.91,,,,,1.881666667,96.7,245.97,334,,-21,
125,,,249.3,,,,,1.471666667,95.8,249.08,334,,-19.8,
125.5,,,249.17,,,,,2.243333333,95.3,249.63,334,,-20.2,
126,,,250.33,,,,,2.025,95.3,250.3,334,,-19.6,
126.5,,,252.67,,,,,1.376666667,97.6,252.7,337,,-24.1,
127,,,256.5,,,,,0.223333333,96.3,256,339,,-22.1,
127.5,,,256.84,,,,,0.983333333,93.9,257.05,339,,-16.8,
128,,,258.17,,,,,1.403333333,92.9,258.13,339,,-15.3,
128.5,,,258.17,,,,,1.183333333,94.7,258.19,339,,-19.4,
129,,,260.2,,,,,1.045,93.3,260.72,340,,-18.1,
129.5,,,258.69,,,,,1.161666667,94.7,258.96,339,,-18.6,
130,,,259.89,,,,,1.4,95,260.18,340,,-21.2,
130.5,,,260.05,,,,,1.368333333,94,259.96,340,,-19.3,
131,,,261.67,,,,,1.243333333,93.9,261.87,340,,-18.4,
131.5,,,261.91,,,,,1.305,93.1,261.3,340,,-17.4,
132,,,260.87,,,,,1.7,92.3,260.33,340,,-15.3,
132.5,,,261.85,,,,,2.103333333,92.1,262.34,340,,-14.2,
133,,,264.11,,,,,1.766666667,93.7,263.74,341,,-18.2,
133.5,,,263.28,,,,,1.186666667,93,263.09,341,,-16.7,
134,,,263.47,,,,,1.158333333,92.6,264.2,342,,-17.1,
134.5,,,265.65,,,,,1.235,93.7,265.33,341,,-19,
135,,,268.18,,,,,1.336666667,91.8,268.52,342,,-18.7,
135.5,,,269.44,,,,,2.006666667,92.2,269.84,342,,-17.9,
136,,,267.5,,,,,2.561666667,92.7,267.89,341,,-18.9,
136.5,,,265.32,,,,,2.428333333,92.2,265.35,342,,-17.3,
137,,,262.28,,,,,2.218333333,91.3,262.08,342,,-15.4,
137.5,,,266.93,,,,,1.655,94.1,267.1,342,,-20.5,
138,,,266.42,,,,,0.965,94.9,266.44,341,,-21.3,
138.5,,,269.7,,,,,0.766666667,92.9,269.77,342,,-16.4,
139,,,267.18,,,,,0.803333333,93.6,267.18,342,,-18.8,
139.5,,,264.47,,,,,1.013333333,93.2,264.71,341,,-18.5,
140,,,262.1,,,,,1.496666667,90.7,262.52,342,,-14.3,
140.5,,,261.07,,,,,1.848333333,92.4,261.29,342,,-18,
141,,,263.75,,,,,1.931666667,92.8,263.38,341,,-17.4,
141.5,,,268.41,,,,,1.846666667,92.1,268.38,342,,-15.2,
142,,,267.15,,,,,1.555,92.9,267.39,342,,-17.6,
142.5,,,262.87,,,,,1.808333333,91.1,263.4,341,,-16,
143,,,262.92,,,,,2.625,91.3,262.26,342,,-16.6,
143.5,,,265.62,,,,,2.006666667,93.1,265.8,342,,-18.2,
144,,,265.96,,,,,1.721666667,91.9,265.84,341,,-16.9,
144.5,,,260.58,,,,,2.175,91.3,260.4,342,,-16.1,
145,,,266.76,,,,,1.903333333,93.4,267.02,341,,-18.1,
145.5,,,265.83,,,,,1.633333333,93.6,266.04,341,,-20.3,
146,,,264.18,,,,,1.478333333,93.7,263.51,342,,-20.5,
146.5,,,267.06,,,,,1.076666667,94,267.19,341,,-19.6,
147,,,264.93,,,,,1.025,93.4,264.68,341,,-19.5,
147.5,,,267.51,,,,,1.463333333,91.9,268.09,341,,-17,
148,,,267.3,,,,,1.523333333,92.6,267.14,341,,-16.4,
148.5,,,266.12,,,,,1.806666667,91.9,265.99,341,,-16.8,
149,,,265.85,,,,,1.26,94.4,265.92,341,,-20.8,
149.5,,,267.31,,,,,0.625,93.4,267.16,341,,-19.2,
150,,,266.5,,,,,0.596666667,93.6,266.6,342,,-19.8,
150.5,,,267.67,,,,,1.061666667,23,267.7,341,,-23.5,
151,,,268.3491613,,,,,1.061677419,23.41870968,268.3786452,341.2774194,,-23.35096774,
151.5,,,269.0283226,,,,,1.061688172,23.83741935,269.0572903,341.5548387,,-23.20193548,
152,,,269.7074839,,,,,1.061698925,24.25612903,269.7359355,341.8322581,,-23.05290323,
152.5,,,270.3866452,,,,,1.061709677,24.67483871,270.4145806,342.1096774,,-22.90387097,
153,,,271.0658065,,,,,1.06172043,25.09354839,271.0932258,342.3870968,,-22.75483871,
153.5,,,271.7449677,,,,,1.061731183,25.51225806,271.771871,342.6645161,,-22.60580645,
154,,,272.424129,,,,,1.061741935,25.93096774,272.4505161,342.9419355,,-22.45677419,
154.5,,,273.1032903,,,,,1.061752688,26.34967742,273.1291613,343.2193548,,-22.30774194,
155,,,273.7824516,,,,,1.061763441,26.7683871,273.8078065,343.4967742,,-22.15870968,
155.5,,,274.4616129,,,,,1.061774194,27.18709677,274.4864516,343.7741935,,-22.00967742,
156,,,275.1407742,,,,,1.061784946,27.60580645,275.1650968,344.0516129,,-21.86064516,
156.5,,,275.8199355,,,,,1.061795699,28.02451613,275.8437419,344.3290323,,-21.7116129,
157,,,276.4990968,,,,,1.061806452,28.44322581,276.5223871,344.6064516,,-21.56258065,
157.5,,,277.1782581,,,,,1.061817204,28.86193548,277.2010323,344.883871,,-21.41354839,
158,,,277.8574194,,,,,1.061827957,29.28064516,277.8796774,345.1612903,,-21.26451613,
158.5,,,278.5365806,,,,,1.06183871,29.69935484,278.5583226,345.4387097,,-21.11548387,
159,,,279.2157419,,,,,1.061849462,30.11806452,279.2369677,345.716129,,-20.96645161,
159.5,,,279.8949032,,,,,1.061860215,30.53677419,279.9156129,345.9935484,,-20.81741935,
160,,,280.5740645,,,,,1.061870968,30.95548387,280.5942581,346.2709677,,-20.6683871,
160.5,,,281.2532258,,,,,1.06188172,31.37419355,281.2729032,346.5483871,,-20.51935484,
161,,,281.9323871,,,,,1.061892473,31.79290323,281.9515484,346.8258065,,-20.37032258,
161.5,,,282.6115484,,,,,1.061903226,32.2116129,282.6301935,347.1032258,,-20.22129032,
162,,,283.2907097,,,,,1.061913978,32.63032258,283.3088387,347.3806452,,-20.07225806,
162.5,,,283.969871,,,,,1.061924731,33.04903226,283.9874839,347.6580645,,-19.92322581,
163,,,284.6490323,,,,,1.061935484,33.46774194,284.666129,347.9354839,,-19.77419355,
163.5,,,285.3281935,,,,,1.061946237,33.88645161,285.3447742,348.2129032,,-19.62516129,
164,,,286.0073548,,,,,1.061956989,34.30516129,286.0234194,348.4903226,,-19.47612903,
164.5,,,286.6865161,,,,,1.061967742,34.72387097,286.7020645,348.7677419,,-19.32709677,
165,,,287.3656774,,,,,1.061978495,35.14258065,287.3807097,349.0451613,,-19.17806452,
165.5,,,288.0448387,,,,,1.061989247,35.56129032,288.0593548,349.3225806,,-19.02903226,
166,,,288.724,,,,,1.062,35.98,288.738,349.6,,-18.88,
166.5,,,289.4031613,,,,,1.062010753,36.39870968,289.4166452,349.8774194,,-18.73096774,
167,,,290.0823226,,,,,1.062021505,36.81741935,290.0952903,350.1548387,,-18.58193548,
167.5,,,290.7614839,,,,,1.062032258,37.23612903,290.7739355,350.4322581,,-18.43290323,
168,,,291.4406452,,,,,1.062043011,37.65483871,291.4525806,350.7096774,,-18.28387097,
168.5,,,292.1198065,,,,,1.062053763,38.07354839,292.1312258,350.9870968,,-18.13483871,
169,,,292.7989677,,,,,1.062064516,38.49225806,292.809871,351.2645161,,-17.98580645,
169.5,,,293.478129,,,,,1.062075269,38.91096774,293.4885161,351.5419355,,-17.83677419,
170,,,294.1572903,,,,,1.062086022,39.32967742,294.1671613,351.8193548,,-17.68774194,
170.5,,,294.8364516,,,,,1.062096774,39.7483871,294.8458065,352.0967742,,-17.53870968,
171,,,295.5156129,,,,,1.062107527,40.16709677,295.5244516,352.3741935,,-17.38967742,
171.5,,,296.1947742,,,,,1.06211828,40.58580645,296.2030968,352.6516129,,-17.24064516,
172,,,296.8739355,,,,,1.062129032,41.00451613,296.8817419,352.9290323,,-17.0916129,
172.5,,,297.5530968,,,,,1.062139785,41.42322581,297.5603871,353.2064516,,-16.94258065,
173,,,298.2322581,,,,,1.062150538,41.84193548,298.2390323,353.483871,,-16.79354839,
173.5,,,298.9114194,,,,,1.06216129,42.26064516,298.9176774,353.7612903,,-16.64451613,
174,,,299.5905806,,,,,1.062172043,42.67935484,299.5963226,354.0387097,,-16.49548387,
174.5,,,300.2697419,,,,,1.062182796,43.09806452,300.2749677,354.316129,,-16.34645161,
175,,,300.9489032,,,,,1.062193548,43.51677419,300.9536129,354.5935484,,-16.19741935,
175.5,,,301.6280645,,,,,1.062204301,43.93548387,301.6322581,354.8709677,,-16.0483871,
176,,,302.3072258,,,,,1.062215054,44.35419355,302.3109032,355.1483871,,-15.89935484,
176.5,,,302.9863871,,,,,1.062225806,44.77290323,302.9895484,355.4258065,,-15.75032258,
177,,,303.6655484,,,,,1.062236559,45.1916129,303.6681935,355.7032258,,-15.60129032,
177.5,,,304.3447097,,,,,1.062247312,45.61032258,304.3468387,355.9806452,,-15.45225806,
178,,,305.023871,,,,,1.062258065,46.02903226,305.0254839,356.2580645,,-15.30322581,
178.5,,,305.7030323,,,,,1.062268817,46.44774194,305.704129,356.5354839,,-15.15419355,
179,,,306.3821935,,,,,1.06227957,46.86645161,306.3827742,356.8129032,,-15.00516129,
179.5,,,307.0613548,,,,,1.062290323,47.28516129,307.0614194,357.0903226,,-14.85612903,
180,,,307.7405161,,,,,1.062301075,47.70387097,307.7400645,357.3677419,,-14.70709677,
180.5,,,308.4196774,,,,,1.062311828,48.12258065,308.4187097,357.6451613,,-14.55806452,
